period,stateid,stateDescription,sectorid,sectorName,customers,price,revenue,sales,customers-units,price-units,revenue-units,sales-units
2021-05,AK,Alaska,ALL,all sectors,349048.0,20.12,92.74319,461.04936,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AL,Alabama,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AL,Alabama,RES,residential,2306546.0,13.42,292.38936,2178.49545,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AL,Alabama,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AL,Alabama,IND,industrial,7246.0,6.28,167.65809,2668.10777,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CO,Colorado,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CO,Colorado,IND,industrial,15368.0,7.8,98.28456,1260.47946,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CO,Colorado,COM,commercial,387973.0,10.45,174.46725,1669.41931,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CO,Colorado,ALL,all sectors,2841906.0,10.39,460.05731,4426.35036,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CA,California,TRA,transportation,12.0,10.81,5.12577,47.4357,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CA,California,RES,residential,13608386.0,22.74,1487.91636,6543.27856,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CA,California,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CA,California,IND,industrial,144609.0,13.69,558.06153,4075.10023,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CA,California,COM,commercial,1723144.0,17.76,1410.04412,7939.1792,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,CA,California,ALL,all sectors,15476151.0,18.6,3461.14778,18604.99369,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AR,Arkansas,TRA,transportation,1.0,11.11,0.001,0.009,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AR,Arkansas,RES,residential,1449488.0,11.34,128.94075,1137.04156,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AR,Arkansas,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AR,Arkansas,IND,industrial,32143.0,5.68,86.60248,1524.90611,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AR,Arkansas,COM,commercial,202157.0,9.05,78.98172,872.7901,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AR,Arkansas,ALL,all sectors,1683789.0,8.33,294.52595,3534.74677,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AZ,Arizona,TRA,transportation,2.0,9.76,0.09205,0.94358,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AZ,Arizona,RES,residential,2940933.0,13.04,406.27593,3115.25334,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AZ,Arizona,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AZ,Arizona,IND,industrial,7606.0,7.04,82.87279,1177.56284,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AZ,Arizona,COM,commercial,335018.0,10.8,275.18735,2548.11444,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AZ,Arizona,ALL,all sectors,3283559.0,11.17,764.42812,6841.8742,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AK,Alaska,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AK,Alaska,RES,residential,291959.0,23.02,34.17042,148.41751,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KY,Kentucky,IND,industrial,5423.0,5.46,134.26416,2460.7137,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KY,Kentucky,COM,commercial,316347.0,10.79,157.42394,1459.62751,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KY,Kentucky,ALL,all sectors,2352506.0,8.77,493.20621,5621.8623,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KS,Kansas,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KS,Kansas,RES,residential,1290778.0,13.84,119.6883,864.58678,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KS,Kansas,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KS,Kansas,IND,industrial,24192.0,7.29,69.44668,953.00935,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KS,Kansas,COM,commercial,244645.0,10.75,129.10075,1200.78384,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,KS,Kansas,ALL,all sectors,1559615.0,10.54,318.23573,3018.37997,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,IA,Iowa,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,IA,Iowa,RES,residential,1414228.0,13.37,127.98595,957.05422,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MN,Minnesota,COM,commercial,306354.0,11.28,197.92521,1755.30388,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MT,Montana,COM,commercial,112462.0,10.49,38.89209,370.82218,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MT,Montana,ALL,all sectors,654301.0,9.2,101.48399,1103.19777,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MO,Missouri,TRA,transportation,2.0,7.28,0.13223,1.81516,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MO,Missouri,RES,residential,2858905.0,11.38,248.92196,2187.55631,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MO,Missouri,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MO,Missouri,IND,industrial,9988.0,6.38,69.17168,1084.54098,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MO,Missouri,COM,commercial,395622.0,8.56,188.57795,2201.96241,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MO,Missouri,ALL,all sectors,3264517.0,9.26,506.80381,5475.87487,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MS,Mississippi,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MS,Mississippi,RES,residential,1324931.0,12.25,145.89998,1191.25062,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MS,Mississippi,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MS,Mississippi,IND,industrial,11134.0,5.69,77.19691,1357.68037,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MS,Mississippi,COM,commercial,240775.0,10.91,116.11336,1064.55743,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MS,Mississippi,ALL,all sectors,1576840.0,9.39,339.21025,3613.48841,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MN,Minnesota,TRA,transportation,1.0,9.88,0.16992,1.72004,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MN,Minnesota,RES,residential,2491287.0,13.63,215.39732,1579.99768,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MN,Minnesota,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MN,Minnesota,IND,industrial,9325.0,7.95,141.42027,1778.36407,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MN,Minnesota,ALL,all sectors,2806967.0,10.85,554.91272,5115.38567,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MI,Michigan,TRA,transportation,2.0,12.7,0.02895,0.22801,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MI,Michigan,RES,residential,4453931.0,17.7,456.92693,2581.91171,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MI,Michigan,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MI,Michigan,IND,industrial,5755.0,7.7,174.01065,2259.09535,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MI,Michigan,COM,commercial,550821.0,12.57,366.63164,2917.52066,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MI,Michigan,ALL,all sectors,5010509.0,12.86,997.59817,7758.75573,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,MA,Massachusetts,TRA,transportation,2.0,6.02,1.43216,23.78822,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-05,AL,Alabama,COM,commercial,373412.0,11.99,209.16328,1744.09321,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,KY,Kentucky,RES,residential,2030186.0,12.09,196.51481,1626.10234,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACN,Pacific Noncontiguous,IND,industrial,1934.0,22.97,87.08603,379.20169,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACN,Pacific Noncontiguous,COM,commercial,115616.0,24.7,103.82403,420.38438,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACN,Pacific Noncontiguous,ALL,all sectors,852112.0,25.26,297.1729,1176.50777,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACC,Pacific Contiguous,TRA,transportation,19.0,11.17,7.26123,65.03208,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACC,Pacific Contiguous,RES,residential,18840417.0,17.53,1713.47137,9773.10596,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACC,Pacific Contiguous,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACC,Pacific Contiguous,IND,industrial,201975.0,9.54,621.15174,6509.5526,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACC,Pacific Contiguous,COM,commercial,2384920.0,15.31,1544.74444,10088.23142,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PACC,Pacific Contiguous,ALL,all sectors,21427331.0,14.7,3886.62878,26435.92206,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MTN,Mountain,TRA,transportation,5.0,10.01,1.22013,12.19454,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MTN,Mountain,RES,residential,10320118.0,11.84,843.55922,7123.03907,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MTN,Mountain,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MTN,Mountain,IND,industrial,96823.0,6.19,404.8924,6546.40956,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MTN,Mountain,COM,commercial,1465717.0,9.35,701.88593,7509.45905,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MTN,Mountain,ALL,all sectors,11882663.0,9.21,1951.55767,21191.10222,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WSC,West South Central,TRA,transportation,6.0,7.3,1.03663,14.20473,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WSC,West South Central,RES,residential,17193800.0,11.79,1589.17974,13476.3649,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WSC,West South Central,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WSC,West South Central,IND,industrial,360263.0,5.97,1025.56819,17169.84738,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WSC,West South Central,COM,commercial,2342903.0,10.06,1598.10792,15886.70697,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WSC,West South Central,ALL,all sectors,19896972.0,9.05,4213.89248,46547.12397,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ESC,East South Central,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ESC,East South Central,RES,residential,8660768.0,12.26,909.22309,7414.56357,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ESC,East South Central,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ESC,East South Central,IND,industrial,24171.0,5.75,459.52054,7994.60014,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ESC,East South Central,COM,commercial,1450155.0,11.14,739.70616,6641.20483,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ESC,East South Central,ALL,all sectors,10135094.0,9.56,2108.44979,22050.36854,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SAT,South Atlantic,TRA,transportation,13.0,7.88,7.00851,88.94569,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SAT,South Atlantic,RES,residential,29198225.0,12.06,2941.28264,24386.52703,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SAT,South Atlantic,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SAT,South Atlantic,IND,industrial,84761.0,5.97,684.36932,11468.491,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SAT,South Atlantic,COM,commercial,3933082.0,8.86,2108.98043,23801.85193,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SAT,South Atlantic,ALL,all sectors,33216081.0,9.61,5741.64091,59745.81565,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WNC,West North Central,TRA,transportation,3.0,8.72,0.2717,3.11652,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WNC,West North Central,RES,residential,9713604.0,12.13,837.04576,6900.70558,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WNC,West North Central,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,WNC,West North Central,IND,industrial,131816.0,7.0,545.14488,7785.1246,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,FL,Florida,IND,industrial,22772.0,7.22,103.12766,1428.51445,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,FL,Florida,COM,commercial,1272154.0,9.3,683.36981,7347.59996,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,FL,Florida,ALL,all sectors,11198382.0,10.35,1863.54364,18002.29822,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DC,District of Columbia,TRA,transportation,3.0,9.79,2.07767,21.22944,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DC,District of Columbia,RES,residential,297518.0,13.31,20.88093,156.89524,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DC,District of Columbia,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DC,District of Columbia,IND,industrial,1.0,7.43,1.0422,14.01786,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DC,District of Columbia,COM,commercial,26718.0,12.07,59.8438,495.79962,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DC,District of Columbia,ALL,all sectors,324240.0,12.19,83.8446,687.94215,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DE,Delaware,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DE,Delaware,RES,residential,452605.0,12.69,44.27945,348.84687,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DE,Delaware,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DE,Delaware,IND,industrial,861.0,7.65,11.60856,151.82318,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DE,Delaware,COM,commercial,57842.0,9.05,27.33383,302.1177,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,DE,Delaware,ALL,all sectors,511308.0,10.37,83.22184,802.78775,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,CT,Connecticut,TRA,transportation,3.0,14.87,1.38514,9.31552,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ID,Idaho,ALL,all sectors,948225.0,7.79,144.58836,1856.21143,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,HI,Hawaii,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,HI,Hawaii,RES,residential,442987.0,32.92,69.0026,209.5885,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,HI,Hawaii,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,HI,Hawaii,IND,industrial,803.0,25.47,68.54701,269.08138,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,HI,Hawaii,COM,commercial,59812.0,29.89,63.64335,212.89647,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,UT,Utah,IND,industrial,10205.0,5.94,41.4604,697.60081,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,UT,Utah,COM,commercial,138668.0,8.04,74.0668,920.98621,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,UT,Utah,ALL,all sectors,1323126.0,7.99,184.54131,2308.89127,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TX,Texas,TRA,transportation,3.0,7.13,0.96133,13.48368,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TX,Texas,RES,residential,11822660.0,12.08,1114.71354,9225.57474,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TX,Texas,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TX,Texas,IND,industrial,289624.0,6.2,661.55727,10662.1976,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TX,Texas,COM,commercial,1551266.0,10.4,1239.36713,11912.11666,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TX,Texas,ALL,all sectors,13663553.0,9.48,3016.59927,31813.37267,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TN,Tennessee,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TN,Tennessee,RES,residential,3006454.0,11.51,310.00891,2693.12318,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TN,Tennessee,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TN,Tennessee,IND,industrial,1010.0,5.27,93.44212,1774.35349,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TN,Tennessee,COM,commercial,517511.0,10.85,285.11961,2627.56329,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,TN,Tennessee,ALL,all sectors,3524975.0,9.71,688.57064,7095.03996,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SD,South Dakota,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SD,South Dakota,RES,residential,410948.0,11.93,44.00226,368.77466,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SD,South Dakota,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SD,South Dakota,IND,industrial,4214.0,7.67,19.33985,252.09177,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SD,South Dakota,COM,commercial,74847.0,9.66,35.27731,365.17791,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SD,South Dakota,ALL,all sectors,490009.0,10.0,98.61942,986.04433,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SC,South Carolina,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SC,South Carolina,RES,residential,2419709.0,12.99,262.26579,2018.27983,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SC,South Carolina,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SC,South Carolina,IND,industrial,3568.0,5.49,116.57673,2124.90949,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SC,South Carolina,COM,commercial,401182.0,10.11,162.60935,1607.76154,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,SC,South Carolina,ALL,all sectors,2824459.0,9.42,541.45187,5750.95086,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,RI,Rhode Island,TRA,transportation,1.0,22.0,0.28694,1.30414,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,RI,Rhode Island,RES,residential,447154.0,23.54,47.84703,203.28745,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,RI,Rhode Island,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,RI,Rhode Island,IND,industrial,1655.0,15.84,7.86611,49.65779,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,RI,Rhode Island,COM,commercial,60064.0,15.15,40.33046,266.18774,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,RI,Rhode Island,ALL,all sectors,508874.0,18.51,96.33053,520.43711,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PA,Pennsylvania,TRA,transportation,5.0,7.43,2.23469,30.06393,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PA,Pennsylvania,RES,residential,5475871.0,13.73,494.07501,3598.85455,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PA,Pennsylvania,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PA,Pennsylvania,IND,industrial,15365.0,6.08,241.37,3972.57254,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PA,Pennsylvania,COM,commercial,725565.0,8.62,238.4804,2766.67536,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,PA,Pennsylvania,ALL,all sectors,6216806.0,9.42,976.16009,10368.16637,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OR,Oregon,TRA,transportation,2.0,9.67,0.17923,1.85361,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OR,Oregon,RES,residential,1801212.0,11.37,166.92679,1468.01012,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OR,Oregon,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OR,Oregon,IND,industrial,26763.0,5.93,81.512,1374.57394,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OR,Oregon,COM,commercial,241410.0,9.12,116.90539,1281.28794,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OR,Oregon,ALL,all sectors,2069387.0,8.86,365.5234,4125.7256,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OK,Oklahoma,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OK,Oklahoma,RES,residential,1815303.0,11.41,152.73467,1338.10629,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OK,Oklahoma,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OK,Oklahoma,IND,industrial,20114.0,4.83,81.88796,1697.07514,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OK,Oklahoma,COM,commercial,295803.0,7.93,115.73321,1458.83447,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OK,Oklahoma,ALL,all sectors,2131220.0,7.8,350.35583,4494.0159,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OH,Ohio,TRA,transportation,3.0,7.12,0.22321,3.13695,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OH,Ohio,RES,residential,5038679.0,13.11,448.46349,3421.18931,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OH,Ohio,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OH,Ohio,IND,industrial,19548.0,6.08,243.02467,3996.99168,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OH,Ohio,COM,commercial,639205.0,9.73,326.22829,3351.9403,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,OH,Ohio,ALL,all sectors,5697435.0,9.45,1017.93966,10773.25825,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ND,North Dakota,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ND,North Dakota,RES,residential,390486.0,10.82,38.1286,352.3832,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ND,North Dakota,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ND,North Dakota,IND,industrial,8983.0,7.32,68.0045,928.71199,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ND,North Dakota,COM,commercial,76950.0,8.89,46.54087,523.61497,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,ND,North Dakota,ALL,all sectors,476419.0,8.46,152.67398,1804.71015,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,NC,North Carolina,TRA,transportation,1.0,7.73,0.09063,1.17251,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MA,Massachusetts,TRA,transportation,2.0,6.36,1.53698,24.17113,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MA,Massachusetts,RES,residential,2832309.0,23.45,327.51977,1396.73322,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MA,Massachusetts,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MA,Massachusetts,IND,industrial,10877.0,14.49,72.24345,498.68638,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MA,Massachusetts,COM,commercial,430382.0,15.7,282.80148,1801.86064,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MT,Montana,IND,industrial,10298.0,5.57,20.89254,375.38557,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MT,Montana,COM,commercial,112528.0,10.26,40.08074,390.83362,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MT,Montana,ALL,all sectors,652331.0,9.06,107.90278,1190.59716,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MO,Missouri,TRA,transportation,2.0,7.06,0.09916,1.40477,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MO,Missouri,RES,residential,2853872.0,11.08,240.34137,2168.28259,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MO,Missouri,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MO,Missouri,IND,industrial,9978.0,6.44,66.8957,1038.00162,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MO,Missouri,COM,commercial,393899.0,8.38,177.73338,2121.38754,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MO,Missouri,ALL,all sectors,3257751.0,9.1,485.06961,5329.07651,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MS,Mississippi,TRA,transportation,0.0,0.0,0.0,0.0,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MS,Mississippi,RES,residential,1322231.0,11.96,135.11612,1129.65355,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MS,Mississippi,OTH,other,,,,,number of customers,cents per kilowatthour,million dollars,million kilowatthours
2021-04,MS,Mississippi,IND,industrial,10507.0,5.77,73.35985,1271.29962,number of customers,cents per kilowatthour,million dollars,million kilowatthours
